AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Mabel,WOLFHOUNDX,WOLFHO,GreyBlack ,Y,F,12,MALENY
Cat       ,Frisbee,DOMSH     ,DOMSH ,Grey      ,Y,F,3,
Cat       ,Flynn,DOMMH     ,DOMMH ,RedWhite  ,Y,M,4,KINGS BEACH
D         ,Jackson,COLLBORDRX,COLLBO,Black     ,Y,M,7,
D         ,Douggie,GROODLE   ,GROODL,WhiteCream,Y,M,4,MOUNTAIN CREEK
D         ,Saxon,CATTLEDOG ,CATTLE,BlackBlue ,Y,M,8,LANDSBOROUGH
D         ,Tilly,BULLDOGBR ,BULLDO,FawnWhite ,Y,F,3,YANDINA
Cat       ,Neddy,DOMMH     ,DOMMH ,Ginger    ,Y,M,9,TOWEN MOUNTAIN
Cat       ,Frank,DOMSH     ,DOMSH ,GreyWhite ,Y,M,8,BLI BLI
Cat       ,Edward,DOMSH     ,DOMSH ,Black     ,Y,M,3,MOUNTAIN CREEK
Cat       ,Prince,ORIENTALSH,ORIENT,BrownWhite,Y,M,5,MAROOCHYDORE
D         ,Bomber,JACKRUSSLX,JACKRU,TanWhite  ,Y,M,12,PARKLANDS
D         ,Luca,GERMNSHEP ,GERMNS,White     ,Y,F,4,PALMVIEW
D         ,Sadie,STAFFRDBTX,STAFFR,TriColour ,Y,F,5,EUMUNDI
D         ,Mac,SHIHTZUX  ,SHIHTZ,GreyBlack ,Y,M,4,WURTULLA
D         ,Ollie,SHIHTZUX  ,SHIHTZ,Fawn      ,N,M,4,PACIFIC PARADISE
D         ,Rocky,SHIHTZUX  ,SHIHTZ,Cream     ,N,M,7,PACIFIC PARADISE
Cat       ,Damien,DOMMH     ,DOMMH ,GreyWhite ,Y,M,3,BEERWAH
D         ,Isla,MALTESEX  ,MALTES,WhiteBrown,Y,F,3,BURNSIDE
D         ,Peppa,STAFFRDBT ,STAFFR,BlueBrind ,Y,F,4,MERIDAN PLAINS
Cat       ,Jessie,SEMI LONG ,SEMI L,Tabby     ,Y,M,3,SIPPY DOWNS
D         ,Bandit,STAFFRDBTX,STAFFR,WhiteRed  ,Y,M,6,BUDERIM
D         ,Toby,COLLBORDRX,COLLBO,WhiteBlack,Y,M,5,CURRIMUNDI
Cat       ,Fly,DOMMH     ,DOMMH ,White     ,Y,F,3,COES CREEK
D         ,Harriet,STAFFRDBT ,STAFFR,Brindle   ,Y,F,3,BARINGA
D         ,Fleur,GROODLE   ,GROODL,Caramel   ,Y,F,4,NORTH MALENY
Cat       ,Mimi,TABBY     ,TABBY ,BlackGreyW,Y,M,6,TWIN WATERS
D         ,Jasper,KELPIEAUSX,KELPIE,BlackTan  ,Y,M,7,MALENY
D         ,Bailey,LABRADOR  ,LABRAD,Brown     ,Y,M,4,BOKARINA
D         ,Benson,ROTTWEILR ,ROTTWE,BlackBrown,N,M,4,CALOUNDRA WEST
D         ,Eli,BICHONFRS ,BICHON,White     ,Y,M,7,SIPPY DOWNS
D         ,Monty,RETRIEVGD ,RETRIE,Cream     ,Y,M,3,WEYBA DOWNS
D         ,Lodi,KELPIEAUSX,KELPIE,BlackBrown,Y,F,4,PALMWOODS
D         ,Syd,BULLDOGFR ,BULLDO,WhiteBrind,Y,M,6,MOUNTAIN CREEK
Cat       ,Leelah Ruby,DOMSH     ,DOMSH ,Grey      ,Y,F,4,KINGS BEACH
D         ,Kevie,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,5,CHEVALLUM
D         ,Oscar,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,5,CHEVALLUM
D         ,Tommy,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,4,VALDORA
D         ,Gizmo,CHIHUAHUA ,CHIHUA,Fawn      ,Y,M,6,COOLUM BEACH
D         ,Percy,CHIHUAHUAX,CHIHUA,WhiteTan  ,Y,M,4,COOLUM BEACH
Cat       ,Simba,DOMMH     ,DOMMH ,Grey      ,Y,M,14,YANDINA
D         ,Ruby,CAVOODLE  ,CAVOOD,Ruby      ,Y,F,3,MOFFAT BEACH
D         ,Sonic,WEIMARANR ,WEIMAR,Silver    ,Y,M,3,BEERWAH
D         ,Katie,SPANIELCV ,SPANIE,Blenheim  ,Y,F,6,AROONA
D         ,Lucy,SPANIELCV ,SPANIE,Blenheim  ,Y,F,6,AROONA
D         ,Rosie,MALTESEX  ,MALTES,Beige     ,Y,F,11,BIRTINYA
D         ,Buddy,KELPIEAUSX,KELPIE,BlackBroWh,Y,M,7,AROONA
D         ,Wilson,LABRADOR  ,LABRAD,Black     ,Y,M,3,TWIN WATERS
D         ,Macie,KELPIEAUS ,KELPIE,Brown     ,Y,F,3,ALEXANDRA HEADLAND
D         ,Millie,MALTESEX  ,MALTES,WhiteFawn ,Y,F,3,MOOLOOLAH VALLEY
D         ,Lucy,CAVOODLE  ,CAVOOD,Caramel   ,Y,F,4,BOKARINA
D         ,Chinta,LABRADOODL,LABRAD,Caramel   ,Y,F,3,MALENY
D         ,Layla,LABRADOR  ,LABRAD,Black     ,Y,F,6,COOLUM BEACH
D         ,Winter,GERMNSHEP ,GERMNS,Black     ,Y,M,3,BLI BLI
D         ,Simba,CHIHUAHUA ,CHIHUA,Tan       ,Y,M,4,SIPPY DOWNS
D         ,Fudge,STAFFRDBT ,STAFFR,BrindlWhit,Y,M,3,COOLUM BEACH
D         ,XENA,RIDGEBACKX,RIDGEB,Tan       ,Y,F,5,BUDERIM
D         ,Stitch,STAFFRDBTX,STAFFR,Brindle   ,Y,M,8,LITTLE MOUNTAIN
D         ,Astro,GERMNSHEP ,GERMNS,Black     ,Y,M,4,BURNSIDE
D         ,Cody,LABRADOR  ,LABRAD,Black     ,Y,M,6,SIPPY DOWNS
D         ,Arnie,BEAGLE    ,BEAGLE,BlackBroWh,Y,M,6,KULUIN
Cat       ,Stormy,DOMSH     ,DOMSH ,Grey      ,Y,F,3,MOFFAT BEACH
D         ,Skippy,FOXTERRIE ,FOXTER,Cream     ,Y,M,4,MOFFAT BEACH
D         ,Chickie,RIDGEBACK ,RIDGEB,Brindle   ,Y,F,8,MERIDAN PLAINS
Cat       ,Lucy Grace,DOMSH     ,DOMSH ,Tortoise  ,Y,F,3,PARREARRA
D         ,Sonny,STAFFRDBT ,STAFFR,Black     ,Y,M,4,BATTERY HILL
D         ,Fleck,COLLBORDR ,COLLBO,BrownWhite,Y,F,3,BUDERIM
D         ,PJ,COLLBORDRX,COLLBO,SilverGrey,Y,F,3,MUDJIMBA
D         ,Albi,BICHONFRS ,BICHON,White     ,Y,M,7,BEERWAH
D         ,Alfie Weber,LABRADOR  ,LABRAD,Chocolate ,Y,M,4,DOONAN
D         ,Freckles,POODLE    ,POODLE,White     ,Y,M,9,PELICAN WATERS
D         ,Lace,KELPIEAUSX,KELPIE,Black     ,Y,F,6,PARKLANDS
D         ,Zieball,STAFFRDBT ,STAFFR,BlueBrind ,Y,M,4,WARANA
D         ,Gaby,PUG       ,PUG   ,Beige     ,Y,F,5,EUMUNDI
D         ,Cobba,KELPIEAUS ,KELPIE,Chocolate ,Y,M,4,MOOLOOLAH VALLEY
D         ,Nala,LABRADOR  ,LABRAD,Gold      ,N,F,6,PEACHESTER
D         ,Tank,ROTTWEILR ,ROTTWE,Black     ,Y,M,3,CALOUNDRA WEST
Cat       ,Pepper,DOMLH     ,DOMLH ,Grey      ,Y,F,3,BUDERIM
D         ,Shelly,FOXTERRIE ,FOXTER,BlackWhite,Y,F,3,GOLDEN BEACH
D         ,Nala,MALTESEX  ,MALTES,White     ,Y,F,7,CURRIMUNDI
D         ,Monty,COLLBORDRX,COLLBO,BrownWhite,Y,M,6,MAROOCHYDORE
D         ,Hamish,MALTESE   ,MALTES,White     ,Y,M,10,CALOUNDRA WEST
D         ,Sadie,LABRADOR  ,LABRAD,Brown     ,N,F,9,WARANA
D         ,Freya,MASTIFF   ,MASTIF,Brindle   ,Y,F,10,EUDLO
D         ,Marley,RETRIEVGD ,RETRIE,Cream     ,Y,M,11,DOONAN
Cat       ,Teddy,DOMLH     ,DOMLH ,GreyWhite ,Y,M,9,MOOLOOLAH VALLEY
D         ,Samson,STAFFRDAM ,STAFFR,BlueWhite ,Y,M,4,CALOUNDRA WEST
D         ,Bindi,CHIHUAHUA ,CHIHUA,Brindle   ,Y,F,8,CALOUNDRA WEST
Cat       ,Felix,DOMMH     ,DOMMH ,White     ,Y,M,3,KULUIN
Cat       ,Pom Pom,DOMSH     ,DOMSH ,Tabby     ,Y,F,3,CALOUNDRA
Cat       ,Littlefoot,DOMSH     ,DOMSH ,Tabby     ,Y,F,3,CALOUNDRA
D         ,Angus,BULLTERR  ,BULLTE,BrindlWhit,Y,M,3,PEACHESTER
Cat       ,Lexus,DOMSH     ,DOMSH ,Tabby     ,Y,F,3,BLI BLI
D         ,Beau,MALTESE   ,MALTES,Black     ,Y,M,3,GOLDEN BEACH
Cat       ,Pepper,TABBY     ,TABBY ,Grey      ,Y,F,5,HIGHWORTH
D         ,cruze,BULLDOGAM ,BULLDO,White     ,Y,M,6,MONS
D         ,Max,CAVOODLE  ,CAVOOD,BlackTan  ,Y,M,3,NAMBOUR
D         ,Ivy,CAVOODLE  ,CAVOOD,TriColour ,Y,F,3,NAMBOUR
D         ,Rajaah,KELPIEAUSX,KELPIE,TanWhite  ,Y,M,14,EUDLO
Cat       ,Jade,DOMSH     ,DOMSH ,BlackWhite,Y,F,5,BLI BLI
D         ,Saxon,GERMNSHEP ,GERMNS,Black     ,Y,M,4,MALENY
D         ,Penelope,GROODLE   ,GROODL,Brown     ,Y,F,3,CURRIMUNDI
D         ,Esther,SCHNAUZER ,SCHNAU,SaltPepper,Y,F,11,MALENY
D         ,Marli,RETRIEVGD ,RETRIE,Gold      ,Y,F,4,LITTLE MOUNTAIN
D         ,Saffi,RETRIEVGD ,RETRIE,White     ,Y,F,4,LITTLE MOUNTAIN
Cat       ,Poppie,DOMSH     ,DOMSH ,Tabby     ,Y,F,13,PALMWOODS
Cat       ,Latte,DOMSH     ,DOMSH ,White     ,Y,F,3,NINDERRY
Cat       ,Tom,DOMSH     ,DOMSH ,Tabby     ,Y,M,11,MOUNTAIN CREEK
Cat       ,Bailey,DOMSH     ,DOMSH ,Tabby     ,Y,F,4,NAMBOUR
D         ,Mocha,BOXERX    ,BOXER,Tan       ,N,F,4,AROONA
Cat       ,lily,DOMSH     ,DOMSH ,Tortoise  ,Y,F,4,LITTLE MOUNTAIN
D         ,Beau,GERMNSHEP ,GERMNS,Black     ,Y,F,4,
Cat       ,Esme,DOMSH     ,DOMSH ,White     ,Y,F,4,EUDLO
Cat       ,Tori,DOMMH     ,DOMMH ,Blue      ,Y,F,4,CALOUNDRA WEST
D         ,Gemma,STAFFRDBT ,STAFFR,BrindlWhit,Y,F,6,WITTA
D         ,Eddy,BEAGLE    ,BEAGLE,TriColour ,Y,M,4,WURTULLA
D         ,Billy,BEAGLE    ,BEAGLE,TriColour ,Y,M,6,PALMVIEW
D         ,Alfie,SCHNOODLE ,SCHNOO,Black     ,Y,M,3,DIDDILLIBAH
D         ,Nala,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,4,WARANA
D         ,Macy,COLLBORDRX,COLLBO,BlackWhite,Y,F,5,WURTULLA
D         ,Darcy,SHIHTZU   ,SHIHTZ,GoldWhite ,Y,M,3,MERIDAN PLAINS
D         ,Fluer,SHIHTZU   ,SHIHTZ,GoldWhite ,Y,F,3,MERIDAN PLAINS
D         ,Archie,FOXTERRIE ,FOXTER,BlackWhite,Y,M,4,BUDERIM
D         ,Fergus,JACKRUSSLX,JACKRU,Brindle   ,Y,M,3,KINGS BEACH
D         ,Rossi,COLLBORDRX,COLLBO,WhiteBrown,Y,F,9,PELICAN WATERS
Cat       ,Esme,SEMI LONG ,SEMI L,Grey      ,Y,F,4,GOLDEN BEACH
D         ,Alva,TERRIERBS ,TERRIE,BrindlWhit,Y,M,8,MOFFAT BEACH
D         ,Zara,ENGLISHBT ,ENGLIS,BlackWhite,Y,F,4,BLI BLI
D         ,Buddy,LABRADOR  ,LABRAD,Gold      ,Y,F,3,CURRIMUNDI
D         ,Buddy,DACHSHUND ,DACHSH,Tan       ,Y,M,8,GLASS HOUSE MOUNTAINS
D         ,Bambi,FOXTERRIE ,FOXTER,BlackWhite,Y,F,12,PEREGIAN BEACH
D         ,Chiliie,FOXTERRIE ,FOXTER,BrownWhite,Y,F,12,PEREGIAN BEACH
Cat       ,Frankie,TABBY     ,TABBY ,White     ,Y,M,5,SIPPY DOWNS
D         ,Ngalu,WHIPPET   ,WHIPPE,Brindle   ,Y,F,6,MALENY
D         ,Chloe,MALTESEX  ,MALTES,White     ,Y,F,16,MALENY
Cat       ,Smudge,RAGDOLL   ,RAGDOL,BrownWhite,Y,F,7,GLASS HOUSE MOUNTAINS
Cat       ,Hannibel,TONKINESE ,TONKIN,SealPoint ,Y,F,5,NINDERRY
D         ,Caesar,COLLBEARDX,COLLBE,Black     ,Y,M,3,MARCOOLA
D         ,Mimi,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,5,COES CREEK
D         ,Indie,COLLBORDR ,COLLBO,BlackWhite,Y,F,8,DOONAN
D         ,Charlie,LHASAAPSO ,LHASAA,BlackWhite,Y,M,14,DOONAN
D         ,Layla,POODLETOY ,POODLE,Apricot   ,Y,F,8,WARANA
D         ,Lilly,POODLETOY ,POODLE,Apricot   ,Y,F,7,WARANA
D         ,Rusty,BULLMASTF ,BULLMA,Tan       ,Y,M,6,BEERWAH
D         ,Sally,CORGIPEMBX,CORGIP,Caramel   ,Y,F,11,MOUNT COOLUM
D         ,Brandy,COLLBORDR ,COLLBO,Wheaten   ,Y,F,4,BUDERIM
D         ,Riley,MALTESE   ,MALTES,White     ,Y,M,5,BUDERIM
D         ,Elmo,MALTESE   ,MALTES,SableWhite,Y,M,5,BUDERIM
D         ,Kelly,KELPIEAUSX,KELPIE,Tan       ,Y,F,4,BLI BLI
Cat       ,Bernie,BURMESE   ,BURMES,Chocolate ,Y,M,3,MOUNT COOLUM
D         ,Eddie,STAFFRDBTX,STAFFR,Brindle   ,Y,M,9,BUDDINA
D         ,Sam,STAFFRDBTX,STAFFR,Brindle   ,Y,F,7,BUDDINA
D         ,Sasha,DOBERMAN  ,DOBERM,RedTan    ,Y,F,4,EUDLO
D         ,Poppy,SPANIELCKX,SPANIE,BlackWhite,Y,F,3,BUDDINA
D         ,Jessie,LABRADOR  ,LABRAD,Yellow    ,Y,F,5,PALMWOODS
D         ,JACK,GREYHOUND ,GREYHO,BlackWhite,Y,M,8,EUMUNDI
D         ,TILLY,GREYHOUND ,GREYHO,Fawn      ,Y,F,8,EUMUNDI
D         ,Rusty,JACKRUSSLX,JACKRU,WhiteTan  ,Y,M,7,BURNSIDE
D         ,Teeka,BULLMASTFX,BULLMA,WhiteCream,Y,F,5,MOOLOOLAH VALLEY
D         ,Chad,GERMNSHEPX,GERMNS,Black     ,Y,M,9,TANAWHA
D         ,Stiles,SCHNAUZER ,SCHNAU,SaltPepper,N,M,4,BEERWAH
Cat       ,Cleopatra,SEMI LONG ,SEMI L,Tortoise  ,Y,F,3,CALOUNDRA WEST
D         ,Duke,SCHNAUZER ,SCHNAU,Black     ,Y,M,3,TWIN WATERS
D         ,Molly,LABRADORX ,LABRAD,Black     ,Y,F,3,LANDSBOROUGH
D         ,Abbey,COLLBORDR ,COLLBO,Brown     ,Y,F,4,GLASS HOUSE MOUNTAINS
D         ,Alby,CATTLEDOG ,CATTLE,BlueRed   ,N,M,6,LANDSBOROUGH
Cat       ,Puss,DOMLH     ,DOMLH ,BlackWhite,Y,F,4,PARKLANDS
D         ,Koko Hunter,STAFFRDBTX,STAFFR,BrownBrin ,Y,F,4,KULANGOOR
D         ,Pebbles,STAFFRDBT ,STAFFR,Tan       ,Y,F,5,WURTULLA
D         ,Franklin,DACHSHSHM ,DACHSH,Brown     ,Y,F,9,WARANA
D         ,Niah,STAFFRDBT ,STAFFR,Blue      ,Y,F,9,MOUNT COOLUM
D         ,Sharnie,STAFFRDBT ,STAFFR,Fawn      ,Y,F,6,MOUNT COOLUM
D         ,Aria,BOXER     ,BOXER ,RedBrindle,Y,F,3,PEREGIAN SPRINGS
Cat       ,Evie,DOMSH     ,DOMSH ,Black     ,Y,F,5,LITTLE MOUNTAIN
Cat       ,Calypso,DOMMH     ,DOMMH ,BlackWhite,Y,F,5,BLI BLI
Cat       ,Shadow,DOMSH     ,DOMSH ,BlackWhite,Y,F,5,BLI BLI
D         ,Frankie,MALTESEX  ,MALTES,White     ,Y,F,5,PEREGIAN SPRINGS
D         ,Rose,STAFFRDAM ,STAFFR,Tan       ,Y,F,6,LANDSBOROUGH
D         ,Hustler,STAFFRDAM ,STAFFR,Tan       ,N,M,4,LANDSBOROUGH
D         ,Buddha,STAFFRDBT ,STAFFR,Black     ,Y,M,7,GOLDEN BEACH
D         ,Maxi,MOODLE    ,MOODLE,White     ,Y,M,10,MOOLOOLABA
D         ,Arki,BULLTERRX ,BULLTE,Brindle   ,Y,F,8,WEST WOOMBYE
D         ,Sid,DOBERMAN  ,DOBERM,BlackTan  ,Y,M,3,SIPPY DOWNS
D         ,Peppa,TERRIERSIX,TERRIE,Black     ,Y,F,5,BURNSIDE
D         ,Rusty,POODLE    ,POODLE,Apricot   ,Y,M,11,BURNSIDE
D         ,Pearl,BULLARABX ,BULLAR,Fawn      ,Y,F,3,COOLUM BEACH
Cat       ,Julio,RAGDOLL   ,RAGDOL,Fawn      ,Y,M,3,COOLUM BEACH
D         ,Jess,MALTESEX  ,MALTES,WhiteCream,Y,F,4,MINYAMA
D         ,Banjo,MALTESEX  ,MALTES,Brown     ,Y,M,4,MINYAMA
D         ,Click,MALTESEX  ,MALTES,BeigeWhite,Y,M,12,CALOUNDRA WEST
D         ,Monty,LABRADOR  ,LABRAD,Yellow    ,Y,M,3,MOUNTAIN CREEK
D         ,Boo,SHIHTZUX  ,SHIHTZ,BlackWhite,Y,M,6,BLI BLI
D         ,Braxton,STAFFRDAM ,STAFFR,BlueWhite ,Y,M,5,NAMBOUR
D         ,Wilson,LABRADOR  ,LABRAD,Charcoal  ,Y,M,4,PALMVIEW
D         ,Tilly,LABRADOODL,LABRAD,Gold      ,Y,F,3,BUDERIM
D         ,Morris,DACHSHUNDM,DACHSH,BlackTan  ,Y,M,4,LITTLE MOUNTAIN
D         ,Louie,SPANIELKCX,SPANIE,Black     ,Y,M,3,MAROOCHYDORE
Cat       ,Zavier,TABBY     ,TABBY ,GreyWhite ,Y,M,11,MOUNTAIN CREEK
Cat       ,Lisa,TABBY     ,TABBY ,BlackGreyW,Y,F,5,SIPPY DOWNS
D         ,Mila,CAVOODLE  ,CAVOOD,Caramel   ,Y,F,3,BUDERIM
D         ,Mojo,STAFFRDBTX,STAFFR,BrownWhite,Y,M,9,MOUNT COOLUM
D         ,Elka,WOLFHOUND ,WOLFHO,Grey      ,Y,F,6,MAROOCHYDORE
D         ,Bella,MALTESEX  ,MALTES,White     ,Y,F,10,GOLDEN BEACH
D         ,Sox,STAFFRDAMX,STAFFR,BlackWhite,Y,F,7,YANDINA
D         ,Sam,LABRADOR  ,LABRAD,Gold      ,Y,M,6,LITTLE MOUNTAIN
D         ,Charlie,SHIHTZU   ,SHIHTZ,BlackWhite,Y,F,13,WURTULLA
D         ,Wilbur,SHIHTZU   ,SHIHTZ,BlackWhite,Y,M,12,WURTULLA
D         ,Max,LABRADOR  ,LABRAD,Chocolate ,Y,M,12,BUDERIM
Cat       ,Betsy,SEMI LONG ,SEMI L,Ginger    ,Y,F,3,NAMBOUR
Cat       ,Zui,DOMSH     ,DOMSH ,Grey      ,Y,F,3,MOOLOOLABA
Cat       ,Zarli,DOMSH     ,DOMSH ,Grey      ,Y,F,3,MOOLOOLABA
Cat       ,Athena,DOMSH     ,DOMSH ,Tabby     ,Y,F,5,FLAXTON
D         ,Bella,COLLBORDRX,COLLBO,Brindle   ,Y,F,3,YANDINA
D         ,Frankie,BULLARABX ,BULLAR,TanWhite  ,Y,F,3,BLI BLI
D         ,Morris,KELPIEAUS ,KELPIE,Tan       ,Y,M,3,NAMBOUR
D         ,Maude,KELPIEAUS ,KELPIE,Tan       ,Y,F,3,NAMBOUR
Cat       ,Gaskar,DOMMH     ,DOMMH ,TanWhite  ,Y,M,3,NAMBOUR
D         ,Sebastian,GERMNSHEPX,GERMNS,TanBlack  ,Y,M,13,BURNSIDE
D         ,Mollie,COLLBORDR ,COLLBO,Chocolate ,Y,F,5,MALENY
D         ,Archie,KELPIEAUSX,KELPIE,TanWhite  ,Y,M,3,WARANA
Cat       ,Pepper,DOMMH     ,DOMMH ,BeigeWhite,Y,M,6,MOUNTAIN CREEK
D         ,Jessie,JACKRUSSLX,JACKRU,TanWhite  ,Y,F,9,MOUNTAIN CREEK
D         ,Roy,CATTLEDOG ,CATTLE,Blue      ,Y,M,7,LITTLE MOUNTAIN
D         ,Rub y,CATTLEDOGX,CATTLE,Black     ,Y,F,6,LITTLE MOUNTAIN
D         ,Ziggy,MOODLE    ,MOODLE,Cream     ,Y,M,7,CHEVALLUM
D         ,Trip,STAFFRDAM ,STAFFR,White     ,Y,M,7,PARREARRA
D         ,Zarah,CATTLEDOGX,CATTLE,TanBlack  ,Y,F,4,GLASS HOUSE MOUNTAINS
Cat       ,Iceman,BURMESE   ,BURMES,Lilac     ,Y,M,3,BUDERIM
D         ,Kuri,JACKRUSSLX,JACKRU,WhiteTan  ,Y,F,13,BUDERIM
D         ,Annie,MALTESEX  ,MALTES,White     ,Y,F,11,WITTA
D         ,Bronx,BANDOG    ,BANDOG,Brown     ,N,M,4,PALMWOODS
D         ,Sunshine,WOLFHOUNDX,WOLFHO,Brindle   ,Y,F,9,PEREGIAN SPRINGS
D         ,Lola,KELPIEAUSX,KELPIE,Tan       ,Y,F,6,GLASS HOUSE MOUNTAINS
D         ,Sia,STAFFRDAM ,STAFFR,Tan       ,Y,F,4,
D         ,Gypsy,DACHSHUNDX,DACHSH,Tan       ,Y,F,4,WURTULLA
D         ,Plato,RIDGEBACKX,RIDGEB,Tan       ,Y,M,4,BEERWAH
D         ,Toby,LHASAAPSO ,LHASAA,WhiteTan  ,Y,M,4,LANDSBOROUGH
D         ,Ockie,STAFFRDAM ,STAFFR,Black     ,Y,M,3,YANDINA CREEK
D         ,Cindy,SHIHTZUX  ,SHIHTZ,WhiteBrown,Y,F,5,LITTLE MOUNTAIN
D         ,Mac,CHIHUAHUAX,CHIHUA,Champagne ,Y,M,6,PARREARRA
D         ,Jessie,WEIMARANR ,WEIMAR,Grey      ,Y,F,12,WITTA
D         ,Rani,ROTTWEILR ,ROTTWE,Black     ,Y,F,4,PEACHESTER
D         ,Toby,POODLETOY ,POODLE,Black     ,Y,M,3,CURRIMUNDI
Cat       ,James Bond,SEMI LONG ,SEMI L,Champagne ,Y,M,4,MOUNTAIN CREEK
D         ,Jessie,KELPIEAUS ,KELPIE,Fawn      ,Y,F,5,LANDSBOROUGH
D         ,Jack,FOXTERRMNX,FOXTER,BlackWhite,Y,M,3,WOOMBYE
D         ,Scooby,GREATDANEX,GREATD,Grey      ,Y,M,9,WOOMBYE
D         ,Bailey,BEAGLE    ,BEAGLE,TriColour ,Y,F,4,CALOUNDRA WEST
D         ,Coffee,JACKRUSSLX,JACKRU,WhiteBrown,Y,F,10,WOOMBYE
D         ,Lulu,POODLESTD ,POODLE,BlackBlueW,Y,F,11,SHELLY BEACH
D         ,Harley,POODLESTD ,POODLE,BlackBlueW,Y,M,9,SHELLY BEACH
D         ,Gilly,RETRIEVGD ,RETRIE,Cream     ,Y,F,3,MOOLOOLABA
D         ,Millie,LABRADOR  ,LABRAD,Gold      ,Y,F,11,COOLUM BEACH
D         ,Sally,CATTLEDOGX,CATTLE,BlackBlueW,Y,F,10,NINDERRY
D         ,Rocco,CATDGSMTH ,CATDGS,Blue      ,Y,M,5,NINDERRY
Cat       ,Michaela,DOMSH     ,DOMSH ,Tabby     ,Y,F,4,COOLUM BEACH
D         ,Reva,FOXTERRIEX,FOXTER,WhiteTan  ,Y,F,14,PACIFIC PARADISE
D         ,Gemma,CAVOODLE  ,CAVOOD,Ginger    ,Y,F,3,CURRIMUNDI
Cat       ,Leo,BURMESE   ,BURMES,Grey      ,Y,M,7,MOUNT COOLUM
Cat       ,Alice,DOMSH     ,DOMSH ,White     ,Y,F,3,MOUNT COOLUM
D         ,Coco,BULLARABX ,BULLAR,TanWhite  ,Y,F,4,PEACHESTER
D         ,Atahu,STAFFRDBT ,STAFFR,Red       ,Y,F,8,BUDERIM
D         ,Burnie,SHIHTZU   ,SHIHTZ,Caramel   ,Y,M,3,FOREST GLEN
D         ,Zara Falconer,CAVOODLE  ,CAVOOD,Apricot   ,Y,F,3,BIRTINYA
D         ,Bella,STAFFRDAMX,STAFFR,Black     ,Y,F,11,BUDERIM
D         ,Merlo,COLLBORDR ,COLLBO,TriColour ,Y,M,10,WITTA
D         ,Sookii,MASTIFFX  ,MASTIF,Brindle   ,Y,F,8,GLASS HOUSE MOUNTAINS
D         ,Tiara,STAFFRDAM ,STAFFR,White     ,Y,F,3,DOONAN
Cat       ,Stumpy,DOMLH     ,DOMLH ,Black     ,Y,M,5,LANDSBOROUGH
Cat       ,Tigger,TABBY     ,TABBY ,BrownGrey ,Y,M,3,LITTLE MOUNTAIN
D         ,Zoomer,STAFFRDBT ,STAFFR,Brindle   ,N,M,5,BIRTINYA
D         ,Finn,CATTLEDOG ,CATTLE,Blue      ,Y,F,4,GLASS HOUSE MOUNTAINS
D         ,Hilton,CATTLEDOG ,CATTLE,Blue      ,N,M,4,GLASS HOUSE MOUNTAINS
D         ,Maverick,FOXTERRIEX,FOXTER,WhiteTan  ,Y,M,3,PALMWOODS
D         ,Josie,POODLE    ,POODLE,Honey     ,N,F,4,DIDDILLIBAH
D         ,Yogi Belle,LABRADOODL,LABRAD,Chocolate ,Y,F,3,MINYAMA
D         ,Raven,LABRADORX ,LABRAD,Black     ,Y,F,4,MINYAMA
D         ,Lennox,MASTIFFX  ,MASTIF,WhiteTan  ,Y,M,3,TWIN WATERS
D         ,Ruby,MALTESEX  ,MALTES,White     ,Y,F,7,BUDERIM
D         ,Peanut,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,4,GOLDEN BEACH
D         ,Piper,CATTLEDOGX,CATTLE,Tan       ,Y,F,4,MUDJIMBA
D         ,PEBBLES,RIDGEBACKX,RIDGEB,Brown     ,Y,F,4,PEREGIAN SPRINGS
D         ,Sammy,MALTESEX  ,MALTES,WhiteFawn ,Y,F,4,MOUNTAIN CREEK
Cat       ,Meika,RAGDOLL   ,RAGDOL,WhiteBlakT,Y,F,12,BUDERIM
Cat       ,Molly,TABBY     ,TABBY ,WhiteBlakT,Y,F,8,BUDERIM
D         ,Charlie,MALTESEX  ,MALTES,White     ,Y,F,10,MAROOCHYDORE
D         ,Jaggar,STAFFRDBTX,STAFFR,Blue      ,Y,M,4,CURRIMUNDI
D         ,Benson,STAFFRDBT ,STAFFR,TanWhite  ,Y,M,8,GOLDEN BEACH
Cat       ,Benji,TABBY     ,TABBY ,Black     ,Y,M,3,ALEXANDRA HEADLAND
D         ,Raffa,BOXERX    ,BOXER,Tan       ,Y,M,3,MERIDAN PLAINS
D         ,Sammi,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,6,LANDSBOROUGH
D         ,Archie,SHEEPDGSH ,SHEEPD,SableWhite,Y,M,4,MOFFAT BEACH
Cat       ,Sox,DOMSH     ,DOMSH ,BlackWhite,Y,F,3,YANDINA
D         ,Ella,LABRADOODL,LABRAD,TriColour ,Y,F,3,FLAXTON
Cat       ,Shelby,MAINE COON,MAINE ,Charcoal  ,Y,F,4,MOOLOOLABA
